order_id,order_date,customer_id,customer_name,customer_segment,region,product_id,product_name,category,subcategory,unit_price,quantity,discount_pct,discount_amount,sales_amount,cost_amount,profit_amount,payment_method,shipping_method,shipping_cost,order_priority,year,quarter,month,month_num,day_of_week
ORD-20240358,2025-11-25,CUST-4669,Customer 6542,Home Office,Central,PROD_SPO_004,Sports Product 4,Sports,Sports - Type D,292.61,5,0.2,292.61,1170.44,877.85,292.59,Credit Card,Express,21.54,High,2025,Q4,November,11,Tuesday
ORD-20241801,2025-11-25,CUST-9897,Customer 8391,Corporate,Central,PROD_HOM_002,Home & Garden Product 2,Home & Garden,Home & Garden - Type B,358.13,4,0.1,143.25,1289.27,859.52,429.75,PayPal,Standard,9.27,Low,2025,Q4,November,11,Tuesday
ORD-20240879,2025-11-25,CUST-7597,Customer 8812,Home Office,South,PROD_TOY_001,Toys Product 1,Toys,Toys - Type A,64.97,5,0.2,64.97,259.88,194.9,64.98,Debit Card,Standard,22.17,Low,2025,Q4,November,11,Tuesday
ORD-20243390,2025-11-25,CUST-2835,Customer 3292,Home Office,North,PROD_CLO_002,Clothing Product 2,Clothing,Clothing - Type B,110.96,2,0.2,44.38,177.54,133.16,44.38,Gift Card,Standard,27.17,Low,2025,Q4,November,11,Tuesday
ORD-20241465,2025-11-26,CUST-2433,Customer 1662,Consumer,East,PROD_BOO_004,Books Product 4,Books,Books - Type D,30.26,3,0.2,18.16,72.62,54.48,18.14,Debit Card,Standard,5.97,Low,2025,Q4,November,11,Wednesday
ORD-20242059,2025-11-26,CUST-7459,Customer 8422,Consumer,Central,PROD_ELE_009,Electronics Product 9,Electronics,Electronics - Type I,450.83,4,0.05,90.17,1713.15,1082.0,631.15,Gift Card,Express,22.59,Medium,2025,Q4,November,11,Wednesday
ORD-20244601,2025-11-26,CUST-4573,Customer 1705,Corporate,Central,PROD_SPO_009,Sports Product 9,Sports,Sports - Type I,261.97,1,0.2,52.39,209.58,157.18,52.4,PayPal,Express,6.2,Low,2025,Q4,November,11,Wednesday
ORD-20244456,2025-11-26,CUST-2599,Customer 7225,Home Office,South,PROD_HOM_009,Home & Garden Product 9,Home & Garden,Home & Garden - Type I,428.32,1,0.1,42.83,385.49,256.99,128.5,PayPal,Standard,6.45,Medium,2025,Q4,November,11,Wednesday
ORD-20242803,2025-11-26,CUST-4960,Customer 2781,Home Office,North,PROD_HOM_002,Home & Garden Product 2,Home & Garden,Home & Garden - Type B,358.13,2,0.15,107.44,608.82,429.76,179.06,Gift Card,Standard,25.49,Medium,2025,Q4,November,11,Wednesday
ORD-20242360,2025-11-26,CUST-4548,Customer 5985,Consumer,Central,PROD_CLO_009,Clothing Product 9,Clothing,Clothing - Type I,165.7,3,0.05,24.86,472.24,298.26,173.98,Gift Card,Express,24.31,Medium,2025,Q4,November,11,Wednesday
ORD-20242592,2025-11-27,CUST-3026,Customer 3509,Corporate,East,PROD_SPO_009,Sports Product 9,Sports,Sports - Type I,261.97,5,0.2,261.97,1047.88,785.9,261.98,PayPal,Next Day,20.8,High,2025,Q4,November,11,Thursday
ORD-20242650,2025-11-27,CUST-7919,Customer 3862,Consumer,North,PROD_CLO_006,Clothing Product 6,Clothing,Clothing - Type F,118.09,5,0.2,118.09,472.36,354.25,118.11,Debit Card,Standard,13.86,High,2025,Q4,November,11,Thursday
ORD-20242457,2025-11-27,CUST-4163,Customer 8286,Home Office,South,PROD_TOY_004,Toys Product 4,Toys,Toys - Type D,141.45,2,0.05,14.14,268.76,169.74,99.01,Credit Card,Next Day,22.47,Medium,2025,Q4,November,11,Thursday
ORD-20243272,2025-11-27,CUST-3599,Customer 2531,Home Office,Central,PROD_SPO_001,Sports Product 1,Sports,Sports - Type A,246.96,5,0.1,123.48,1111.32,740.9,370.42,Gift Card,Next Day,10.79,Medium,2025,Q4,November,11,Thursday
ORD-20241316,2025-11-27,CUST-4240,Customer 3468,Corporate,East,PROD_SPO_007,Sports Product 7,Sports,Sports - Type G,253.09,2,0.15,75.93,430.25,303.7,126.55,Gift Card,Standard,26.7,High,2025,Q4,November,11,Thursday
ORD-20240337,2025-11-27,CUST-4641,Customer 6820,Consumer,East,PROD_TOY_008,Toys Product 8,Toys,Toys - Type H,113.43,3,0.0,0.0,340.29,204.18,136.11,Gift Card,Express,14.29,Low,2025,Q4,November,11,Thursday
ORD-20243443,2025-11-27,CUST-5039,Customer 9331,Home Office,East,PROD_BOO_005,Books Product 5,Books,Books - Type E,15.59,5,0.1,7.8,70.16,46.75,23.4,Debit Card,Standard,16.5,Low,2025,Q4,November,11,Thursday
ORD-20241795,2025-11-27,CUST-5734,Customer 6025,Home Office,East,PROD_ELE_009,Electronics Product 9,Electronics,Electronics - Type I,450.83,2,0.05,45.08,856.58,541.0,315.58,PayPal,Standard,5.07,Medium,2025,Q4,November,11,Thursday
ORD-20244454,2025-11-27,CUST-2448,Customer 7357,Home Office,West,PROD_TOY_004,Toys Product 4,Toys,Toys - Type D,141.45,5,0.1,70.73,636.52,424.35,212.17,Credit Card,Standard,23.13,Low,2025,Q4,November,11,Thursday
ORD-20240949,2025-11-27,CUST-9396,Customer 6138,Corporate,North,PROD_ELE_009,Electronics Product 9,Electronics,Electronics - Type I,450.83,4,0.1,180.33,1622.99,1082.0,540.99,Gift Card,Next Day,16.25,Low,2025,Q4,November,11,Thursday
ORD-20244329,2025-11-28,CUST-8008,Customer 4937,Corporate,East,PROD_CLO_008,Clothing Product 8,Clothing,Clothing - Type H,126.07,2,0.05,12.61,239.53,151.28,88.25,PayPal,Express,11.23,High,2025,Q4,November,11,Friday
ORD-20240426,2025-11-28,CUST-8896,Customer 2904,Corporate,North,PROD_HOM_010,Home & Garden Product 10,Home & Garden,Home & Garden - Type J,313.75,5,0.0,0.0,1568.75,941.25,627.5,Gift Card,Next Day,24.72,High,2025,Q4,November,11,Friday
ORD-20242785,2025-11-28,CUST-5142,Customer 5518,Consumer,North,PROD_BOO_004,Books Product 4,Books,Books - Type D,30.26,5,0.15,22.7,128.61,90.8,37.81,PayPal,Next Day,14.96,Medium,2025,Q4,November,11,Friday
ORD-20244071,2025-11-28,CUST-5557,Customer 9044,Consumer,West,PROD_SPO_004,Sports Product 4,Sports,Sports - Type D,292.61,3,0.05,43.89,833.94,526.71,307.23,Debit Card,Next Day,29.87,Low,2025,Q4,November,11,Friday
ORD-20241742,2025-11-28,CUST-4810,Customer 1596,Consumer,Central,PROD_ELE_009,Electronics Product 9,Electronics,Electronics - Type I,450.83,3,0.15,202.87,1149.62,811.5,338.12,Gift Card,Next Day,11.32,Medium,2025,Q4,November,11,Friday
ORD-20243175,2025-11-28,CUST-9912,Customer 3476,Home Office,East,PROD_TOY_004,Toys Product 4,Toys,Toys - Type D,141.45,4,0.15,84.87,480.93,339.48,141.45,Credit Card,Standard,7.42,High,2025,Q4,November,11,Friday
ORD-20243547,2025-11-29,CUST-4152,Customer 4947,Corporate,East,PROD_CLO_008,Clothing Product 8,Clothing,Clothing - Type H,126.07,4,0.05,25.21,479.07,302.56,176.51,Gift Card,Express,14.94,High,2025,Q4,November,11,Saturday
ORD-20244241,2025-11-29,CUST-6383,Customer 2609,Home Office,South,PROD_TOY_002,Toys Product 2,Toys,Toys - Type B,43.28,5,0.0,0.0,216.4,129.85,86.55,Debit Card,Standard,17.36,Low,2025,Q4,November,11,Saturday
ORD-20240259,2025-11-29,CUST-2631,Customer 8529,Consumer,North,PROD_BOO_009,Books Product 9,Books,Books - Type I,54.5,1,0.0,0.0,54.5,32.7,21.8,PayPal,Express,16.41,Medium,2025,Q4,November,11,Saturday
ORD-20242001,2025-11-30,CUST-2717,Customer 8566,Corporate,South,PROD_HOM_007,Home & Garden Product 7,Home & Garden,Home & Garden - Type G,73.59,1,0.0,0.0,73.59,44.15,29.44,Debit Card,Next Day,26.8,Low,2025,Q4,November,11,Sunday
ORD-20242552,2025-11-30,CUST-3072,Customer 7386,Corporate,North,PROD_SPO_008,Sports Product 8,Sports,Sports - Type H,195.09,1,0.15,29.26,165.83,117.05,48.78,Gift Card,Standard,26.43,Low,2025,Q4,November,11,Sunday
ORD-20241663,2025-11-30,CUST-6523,Customer 1143,Home Office,East,PROD_HOM_006,Home & Garden Product 6,Home & Garden,Home & Garden - Type F,188.2,5,0.05,47.05,893.95,564.6,329.35,PayPal,Standard,19.91,Medium,2025,Q4,November,11,Sunday
ORD-20242907,2025-11-30,CUST-4321,Customer 2363,Consumer,West,PROD_BOO_006,Books Product 6,Books,Books - Type F,26.3,5,0.2,26.3,105.2,78.9,26.3,PayPal,Next Day,15.67,Medium,2025,Q4,November,11,Sunday
ORD-20242286,2025-11-30,CUST-7794,Customer 7268,Corporate,East,PROD_ELE_004,Electronics Product 4,Electronics,Electronics - Type D,262.05,3,0.0,0.0,786.15,471.69,314.46,Debit Card,Standard,8.85,Medium,2025,Q4,November,11,Sunday
ORD-20240400,2025-12-01,CUST-8310,Customer 3608,Consumer,Central,PROD_CLO_001,Clothing Product 1,Clothing,Clothing - Type A,59.35,5,0.05,14.84,281.91,178.05,103.86,PayPal,Next Day,23.3,Medium,2025,Q4,December,12,Monday
ORD-20243722,2025-12-01,CUST-8693,Customer 8272,Home Office,South,PROD_SPO_006,Sports Product 6,Sports,Sports - Type F,176.81,3,0.1,53.04,477.39,318.27,159.12,Gift Card,Next Day,7.4,High,2025,Q4,December,12,Monday
ORD-20241619,2025-12-01,CUST-9733,Customer 6535,Home Office,West,PROD_BOO_004,Books Product 4,Books,Books - Type D,30.26,3,0.05,4.54,86.24,54.48,31.76,PayPal,Express,14.73,Low,2025,Q4,December,12,Monday
ORD-20243458,2025-12-01,CUST-1439,Customer 9609,Consumer,West,PROD_BOO_005,Books Product 5,Books,Books - Type E,15.59,4,0.1,6.24,56.12,37.4,18.72,Credit Card,Standard,20.19,Medium,2025,Q4,December,12,Monday
ORD-20244417,2025-12-01,CUST-1621,Customer 4930,Corporate,South,PROD_CLO_003,Clothing Product 3,Clothing,Clothing - Type C,24.78,5,0.0,0.0,123.9,74.35,49.55,PayPal,Next Day,20.57,Medium,2025,Q4,December,12,Monday
ORD-20241858,2025-12-01,CUST-2712,Customer 4871,Consumer,West,PROD_TOY_001,Toys Product 1,Toys,Toys - Type A,64.97,4,0.1,25.99,233.89,155.92,77.97,Debit Card,Standard,26.42,Medium,2025,Q4,December,12,Monday
ORD-20240955,2025-12-01,CUST-3885,Customer 2369,Consumer,North,PROD_HOM_008,Home & Garden Product 8,Home & Garden,Home & Garden - Type H,75.46,3,0.1,22.64,203.74,135.84,67.9,Debit Card,Express,7.04,Low,2025,Q4,December,12,Monday
ORD-20240129,2025-12-02,CUST-7937,Customer 9331,Corporate,North,PROD_TOY_009,Toys Product 9,Toys,Toys - Type I,37.06,5,0.0,0.0,185.3,111.2,74.1,Debit Card,Express,9.51,High,2025,Q4,December,12,Tuesday
ORD-20242189,2025-12-02,CUST-2805,Customer 3809,Corporate,West,PROD_ELE_008,Electronics Product 8,Electronics,Electronics - Type H,132.59,5,0.15,99.44,563.51,397.75,165.76,Gift Card,Standard,5.39,High,2025,Q4,December,12,Tuesday
ORD-20241686,2025-12-02,CUST-5794,Customer 2672,Corporate,West,PROD_ELE_008,Electronics Product 8,Electronics,Electronics - Type H,132.59,4,0.15,79.55,450.81,318.2,132.61,Credit Card,Standard,10.41,Medium,2025,Q4,December,12,Tuesday
ORD-20241823,2025-12-02,CUST-4681,Customer 7829,Corporate,North,PROD_CLO_010,Clothing Product 10,Clothing,Clothing - Type J,21.17,5,0.05,5.29,100.56,63.5,37.06,Debit Card,Next Day,20.11,High,2025,Q4,December,12,Tuesday
ORD-20242098,2025-12-02,CUST-8387,Customer 4046,Home Office,Central,PROD_SPO_004,Sports Product 4,Sports,Sports - Type D,292.61,4,0.05,58.52,1111.92,702.28,409.64,Debit Card,Standard,16.22,Medium,2025,Q4,December,12,Tuesday
ORD-20241963,2025-12-02,CUST-4650,Customer 8161,Corporate,South,PROD_TOY_001,Toys Product 1,Toys,Toys - Type A,64.97,3,0.1,19.49,175.42,116.94,58.48,Credit Card,Standard,18.36,Medium,2025,Q4,December,12,Tuesday
ORD-20242975,2025-12-02,CUST-7013,Customer 3794,Consumer,West,PROD_HOM_006,Home & Garden Product 6,Home & Garden,Home & Garden - Type F,188.2,4,0.0,0.0,752.8,451.68,301.12,Gift Card,Next Day,7.59,High,2025,Q4,December,12,Tuesday
ORD-20242744,2025-12-02,CUST-1334,Customer 7339,Corporate,Central,PROD_BOO_009,Books Product 9,Books,Books - Type I,54.5,2,0.2,21.8,87.2,65.4,21.8,Credit Card,Next Day,22.98,Medium,2025,Q4,December,12,Tuesday
ORD-20243430,2025-12-02,CUST-6096,Customer 5425,Home Office,South,PROD_HOM_001,Home & Garden Product 1,Home & Garden,Home & Garden - Type A,408.74,5,0.2,408.74,1634.96,1226.2,408.76,Gift Card,Next Day,7.13,Medium,2025,Q4,December,12,Tuesday
ORD-20243276,2025-12-03,CUST-8101,Customer 4981,Corporate,Central,PROD_BOO_004,Books Product 4,Books,Books - Type D,30.26,2,0.05,3.03,57.49,36.32,21.17,Credit Card,Standard,27.74,Low,2025,Q4,December,12,Wednesday
ORD-20244183,2025-12-03,CUST-6240,Customer 4153,Corporate,West,PROD_TOY_009,Toys Product 9,Toys,Toys - Type I,37.06,3,0.0,0.0,111.18,66.72,44.46,Gift Card,Next Day,26.24,High,2025,Q4,December,12,Wednesday
ORD-20244378,2025-12-03,CUST-5500,Customer 6300,Corporate,West,PROD_CLO_001,Clothing Product 1,Clothing,Clothing - Type A,59.35,1,0.05,2.97,56.38,35.61,20.77,Credit Card,Standard,16.89,Medium,2025,Q4,December,12,Wednesday
ORD-20240436,2025-12-03,CUST-4863,Customer 8081,Corporate,South,PROD_CLO_005,Clothing Product 5,Clothing,Clothing - Type E,136.98,1,0.1,13.7,123.28,82.19,41.09,PayPal,Next Day,8.74,High,2025,Q4,December,12,Wednesday
ORD-20241164,2025-12-03,CUST-6528,Customer 5852,Consumer,Central,PROD_HOM_004,Home & Garden Product 4,Home & Garden,Home & Garden - Type D,103.08,3,0.15,46.39,262.85,185.55,77.3,Debit Card,Standard,12.33,Medium,2025,Q4,December,12,Wednesday
ORD-20241787,2025-12-03,CUST-8211,Customer 6567,Consumer,West,PROD_BOO_004,Books Product 4,Books,Books - Type D,30.26,5,0.1,15.13,136.17,90.8,45.37,Debit Card,Standard,28.9,Medium,2025,Q4,December,12,Wednesday
ORD-20241160,2025-12-03,CUST-7581,Customer 7921,Consumer,East,PROD_HOM_010,Home & Garden Product 10,Home & Garden,Home & Garden - Type J,313.75,1,0.15,47.06,266.69,188.25,78.44,Gift Card,Express,23.55,High,2025,Q4,December,12,Wednesday
ORD-20244152,2025-12-03,CUST-7940,Customer 9920,Home Office,West,PROD_CLO_002,Clothing Product 2,Clothing,Clothing - Type B,110.96,5,0.0,0.0,554.8,332.9,221.9,Credit Card,Standard,14.46,Medium,2025,Q4,December,12,Wednesday
ORD-20241601,2025-12-04,CUST-7979,Customer 4795,Home Office,South,PROD_SPO_009,Sports Product 9,Sports,Sports - Type I,261.97,4,0.05,52.39,995.49,628.72,366.77,Credit Card,Next Day,9.43,Low,2025,Q4,December,12,Thursday
ORD-20243494,2025-12-04,CUST-1665,Customer 7785,Home Office,South,PROD_BOO_005,Books Product 5,Books,Books - Type E,15.59,5,0.1,7.8,70.16,46.75,23.4,Gift Card,Next Day,10.8,Low,2025,Q4,December,12,Thursday
ORD-20242103,2025-12-04,CUST-8770,Customer 4277,Home Office,West,PROD_SPO_004,Sports Product 4,Sports,Sports - Type D,292.61,5,0.05,73.15,1389.9,877.85,512.05,Credit Card,Express,19.9,Medium,2025,Q4,December,12,Thursday
ORD-20242887,2025-12-04,CUST-8832,Customer 3094,Consumer,South,PROD_TOY_007,Toys Product 7,Toys,Toys - Type G,38.1,5,0.15,28.58,161.93,114.3,47.63,Credit Card,Standard,11.59,Medium,2025,Q4,December,12,Thursday
ORD-20240501,2025-12-05,CUST-9230,Customer 8680,Home Office,East,PROD_BOO_010,Books Product 10,Books,Books - Type J,35.54,4,0.05,7.11,135.05,85.28,49.77,PayPal,Express,17.29,High,2025,Q4,December,12,Friday
ORD-20244114,2025-12-05,CUST-3897,Customer 4810,Corporate,Central,PROD_ELE_006,Electronics Product 6,Electronics,Electronics - Type F,692.86,5,0.05,173.22,3291.08,2078.6,1212.48,Credit Card,Express,10.13,Low,2025,Q4,December,12,Friday
ORD-20243825,2025-12-05,CUST-7788,Customer 9828,Consumer,North,PROD_CLO_001,Clothing Product 1,Clothing,Clothing - Type A,59.35,2,0.05,5.94,112.76,71.22,41.54,PayPal,Express,13.51,Medium,2025,Q4,December,12,Friday
ORD-20240993,2025-12-05,CUST-3788,Customer 2442,Consumer,East,PROD_BOO_007,Books Product 7,Books,Books - Type G,17.07,4,0.05,3.41,64.87,40.96,23.91,Credit Card,Next Day,26.7,Medium,2025,Q4,December,12,Friday
ORD-20241906,2025-12-05,CUST-9745,Customer 5616,Home Office,East,PROD_HOM_002,Home & Garden Product 2,Home & Garden,Home & Garden - Type B,358.13,4,0.15,214.88,1217.64,859.52,358.12,PayPal,Standard,17.14,Low,2025,Q4,December,12,Friday
ORD-20241349,2025-12-05,CUST-5596,Customer 6582,Home Office,East,PROD_CLO_005,Clothing Product 5,Clothing,Clothing - Type E,136.98,3,0.15,61.64,349.3,246.57,102.73,PayPal,Standard,29.14,Low,2025,Q4,December,12,Friday
ORD-20241213,2025-12-05,CUST-5589,Customer 7144,Consumer,North,PROD_TOY_009,Toys Product 9,Toys,Toys - Type I,37.06,4,0.05,7.41,140.83,88.96,51.87,Credit Card,Next Day,13.57,Low,2025,Q4,December,12,Friday
ORD-20240871,2025-12-05,CUST-1601,Customer 4081,Consumer,East,PROD_ELE_007,Electronics Product 7,Electronics,Electronics - Type G,897.57,1,0.05,44.88,852.69,538.54,314.15,PayPal,Standard,20.05,High,2025,Q4,December,12,Friday
ORD-20243940,2025-12-05,CUST-1145,Customer 6760,Corporate,South,PROD_HOM_004,Home & Garden Product 4,Home & Garden,Home & Garden - Type D,103.08,3,0.0,0.0,309.24,185.55,123.69,Debit Card,Standard,26.66,Medium,2025,Q4,December,12,Friday
ORD-20240799,2025-12-06,CUST-4058,Customer 4260,Consumer,West,PROD_SPO_009,Sports Product 9,Sports,Sports - Type I,261.97,4,0.0,0.0,1047.88,628.72,419.16,Debit Card,Standard,10.83,Low,2025,Q4,December,12,Saturday
ORD-20240734,2025-12-06,CUST-3668,Customer 3364,Home Office,South,PROD_TOY_010,Toys Product 10,Toys,Toys - Type J,66.23,4,0.15,39.74,225.18,158.96,66.22,Gift Card,Next Day,16.44,Low,2025,Q4,December,12,Saturday
ORD-20241688,2025-12-06,CUST-5736,Customer 2866,Home Office,West,PROD_SPO_003,Sports Product 3,Sports,Sports - Type C,172.46,5,0.2,172.46,689.84,517.4,172.44,Credit Card,Standard,22.79,Medium,2025,Q4,December,12,Saturday
ORD-20242821,2025-12-06,CUST-2120,Customer 8707,Consumer,East,PROD_CLO_010,Clothing Product 10,Clothing,Clothing - Type J,21.17,5,0.1,10.58,95.27,63.5,31.77,Gift Card,Express,13.95,High,2025,Q4,December,12,Saturday
ORD-20242661,2025-12-06,CUST-8590,Customer 4967,Consumer,Central,PROD_SPO_009,Sports Product 9,Sports,Sports - Type I,261.97,3,0.2,157.18,628.73,471.54,157.19,Credit Card,Standard,6.58,Medium,2025,Q4,December,12,Saturday
ORD-20243910,2025-12-06,CUST-9670,Customer 7094,Home Office,South,PROD_CLO_003,Clothing Product 3,Clothing,Clothing - Type C,24.78,5,0.0,0.0,123.9,74.35,49.55,Credit Card,Express,18.98,Low,2025,Q4,December,12,Saturday
ORD-20244793,2025-12-06,CUST-7521,Customer 9837,Consumer,Central,PROD_BOO_004,Books Product 4,Books,Books - Type D,30.26,2,0.0,0.0,60.52,36.32,24.2,Debit Card,Express,24.31,Low,2025,Q4,December,12,Saturday
ORD-20242891,2025-12-07,CUST-4911,Customer 7939,Home Office,South,PROD_BOO_001,Books Product 1,Books,Books - Type A,59.32,4,0.2,47.46,189.82,142.36,47.46,Debit Card,Next Day,20.24,High,2025,Q4,December,12,Sunday
ORD-20241516,2025-12-07,CUST-6591,Customer 1023,Corporate,South,PROD_BOO_010,Books Product 10,Books,Books - Type J,35.54,5,0.15,26.65,151.04,106.6,44.44,PayPal,Standard,23.32,Low,2025,Q4,December,12,Sunday
ORD-20242195,2025-12-07,CUST-6814,Customer 4642,Home Office,West,PROD_CLO_010,Clothing Product 10,Clothing,Clothing - Type J,21.17,1,0.1,2.12,19.05,12.7,6.35,Debit Card,Next Day,23.85,Low,2025,Q4,December,12,Sunday
ORD-20243515,2025-12-07,CUST-8777,Customer 4614,Corporate,West,PROD_CLO_006,Clothing Product 6,Clothing,Clothing - Type F,118.09,2,0.15,35.43,200.75,141.7,59.05,Debit Card,Express,11.43,Medium,2025,Q4,December,12,Sunday
ORD-20242013,2025-12-07,CUST-2633,Customer 4524,Consumer,East,PROD_SPO_002,Sports Product 2,Sports,Sports - Type B,225.68,5,0.1,112.84,1015.56,677.05,338.51,Debit Card,Standard,26.0,Low,2025,Q4,December,12,Sunday
ORD-20240633,2025-12-08,CUST-9570,Customer 6604,Consumer,East,PROD_HOM_004,Home & Garden Product 4,Home & Garden,Home & Garden - Type D,103.08,2,0.15,30.92,175.24,123.7,51.54,Credit Card,Next Day,25.36,High,2025,Q4,December,12,Monday
ORD-20243905,2025-12-08,CUST-4207,Customer 7420,Corporate,Central,PROD_SPO_006,Sports Product 6,Sports,Sports - Type F,176.81,1,0.1,17.68,159.13,106.09,53.04,Gift Card,Standard,15.93,High,2025,Q4,December,12,Monday
ORD-20240322,2025-12-08,CUST-5400,Customer 7102,Consumer,East,PROD_CLO_006,Clothing Product 6,Clothing,Clothing - Type F,118.09,1,0.15,17.71,100.38,70.85,29.53,Debit Card,Express,12.01,Medium,2025,Q4,December,12,Monday
ORD-20241699,2025-12-08,CUST-6460,Customer 7183,Corporate,North,PROD_SPO_006,Sports Product 6,Sports,Sports - Type F,176.81,5,0.05,44.2,839.85,530.45,309.4,Gift Card,Next Day,24.95,Low,2025,Q4,December,12,Monday
ORD-20241741,2025-12-08,CUST-6152,Customer 8884,Home Office,South,PROD_SPO_009,Sports Product 9,Sports,Sports - Type I,261.97,1,0.1,26.2,235.77,157.18,78.59,Gift Card,Standard,11.86,Medium,2025,Q4,December,12,Monday
ORD-20244423,2025-12-09,CUST-5789,Customer 6594,Corporate,South,PROD_BOO_007,Books Product 7,Books,Books - Type G,17.07,1,0.15,2.56,14.51,10.24,4.27,Debit Card,Next Day,23.66,Low,2025,Q4,December,12,Tuesday
ORD-20243160,2025-12-09,CUST-7526,Customer 8081,Home Office,Central,PROD_HOM_010,Home & Garden Product 10,Home & Garden,Home & Garden - Type J,313.75,3,0.1,94.12,847.12,564.75,282.38,PayPal,Next Day,20.46,Low,2025,Q4,December,12,Tuesday
ORD-20243838,2025-12-09,CUST-5040,Customer 7037,Home Office,Central,PROD_TOY_007,Toys Product 7,Toys,Toys - Type G,38.1,5,0.2,38.1,152.4,114.3,38.1,Debit Card,Express,23.82,High,2025,Q4,December,12,Tuesday
ORD-20240980,2025-12-09,CUST-8890,Customer 4264,Consumer,East,PROD_ELE_009,Electronics Product 9,Electronics,Electronics - Type I,450.83,3,0.1,135.25,1217.24,811.5,405.74,Debit Card,Express,23.63,Medium,2025,Q4,December,12,Tuesday
ORD-20244196,2025-12-09,CUST-7789,Customer 4546,Consumer,South,PROD_ELE_002,Electronics Product 2,Electronics,Electronics - Type B,73.76,5,0.0,0.0,368.8,221.3,147.5,Debit Card,Next Day,21.21,High,2025,Q4,December,12,Tuesday
ORD-20243011,2025-12-10,CUST-8356,Customer 1589,Corporate,South,PROD_TOY_004,Toys Product 4,Toys,Toys - Type D,141.45,5,0.1,70.73,636.52,424.35,212.17,Credit Card,Standard,6.98,High,2025,Q4,December,12,Wednesday
ORD-20242676,2025-12-10,CUST-1381,Customer 5213,Consumer,Central,PROD_SPO_009,Sports Product 9,Sports,Sports - Type I,261.97,3,0.0,0.0,785.91,471.54,314.37,Debit Card,Express,14.8,Low,2025,Q4,December,12,Wednesday
ORD-20244861,2025-12-10,CUST-2471,Customer 9135,Home Office,East,PROD_ELE_003,Electronics Product 3,Electronics,Electronics - Type C,311.28,1,0.2,62.26,249.02,186.77,62.25,Gift Card,Standard,24.15,High,2025,Q4,December,12,Wednesday
ORD-20243870,2025-12-10,CUST-9622,Customer 5356,Consumer,East,PROD_ELE_009,Electronics Product 9,Electronics,Electronics - Type I,450.83,5,0.0,0.0,2254.15,1352.5,901.65,Credit Card,Next Day,19.76,Medium,2025,Q4,December,12,Wednesday
ORD-20243402,2025-12-10,CUST-9013,Customer 7189,Consumer,Central,PROD_HOM_010,Home & Garden Product 10,Home & Garden,Home & Garden - Type J,313.75,2,0.0,0.0,627.5,376.5,251.0,Gift Card,Next Day,18.84,Medium,2025,Q4,December,12,Wednesday
ORD-20242796,2025-12-10,CUST-8697,Customer 8365,Consumer,West,PROD_ELE_005,Electronics Product 5,Electronics,Electronics - Type E,749.65,2,0.1,149.93,1349.37,899.58,449.79,Gift Card,Express,9.3,Medium,2025,Q4,December,12,Wednesday
ORD-20240599,2025-12-10,CUST-3174,Customer 6872,Corporate,South,PROD_BOO_007,Books Product 7,Books,Books - Type G,17.07,4,0.05,3.41,64.87,40.96,23.91,Credit Card,Standard,16.99,Medium,2025,Q4,December,12,Wednesday
ORD-20240246,2025-12-11,CUST-7852,Customer 3258,Home Office,West,PROD_ELE_010,Electronics Product 10,Electronics,Electronics - Type J,78.31,5,0.15,58.73,332.82,234.95,97.87,Gift Card,Standard,17.17,Low,2025,Q4,December,12,Thursday
ORD-20240247,2025-12-11,CUST-3733,Customer 9022,Corporate,South,PROD_TOY_009,Toys Product 9,Toys,Toys - Type I,37.06,2,0.2,14.82,59.3,44.48,14.82,PayPal,Express,26.05,Low,2025,Q4,December,12,Thursday
ORD-20243793,2025-12-11,CUST-6749,Customer 1537,Home Office,South,PROD_TOY_009,Toys Product 9,Toys,Toys - Type I,37.06,1,0.1,3.71,33.35,22.24,11.11,Gift Card,Standard,10.94,High,2025,Q4,December,12,Thursday
ORD-20244133,2025-12-11,CUST-2195,Customer 6236,Corporate,North,PROD_ELE_009,Electronics Product 9,Electronics,Electronics - Type I,450.83,5,0.1,225.42,2028.74,1352.5,676.24,Credit Card,Standard,13.24,Medium,2025,Q4,December,12,Thursday
ORD-20244410,2025-12-11,CUST-9303,Customer 5648,Home Office,West,PROD_SPO_003,Sports Product 3,Sports,Sports - Type C,172.46,1,0.05,8.62,163.84,103.48,60.36,Debit Card,Standard,11.12,Medium,2025,Q4,December,12,Thursday
ORD-20244252,2025-12-11,CUST-3979,Customer 2497,Consumer,Central,PROD_CLO_008,Clothing Product 8,Clothing,Clothing - Type H,126.07,3,0.2,75.64,302.57,226.92,75.65,Credit Card,Standard,8.02,Low,2025,Q4,December,12,Thursday
ORD-20244371,2025-12-11,CUST-8586,Customer 2497,Home Office,North,PROD_HOM_004,Home & Garden Product 4,Home & Garden,Home & Garden - Type D,103.08,4,0.2,82.46,329.86,247.4,82.46,Debit Card,Standard,10.75,Low,2025,Q4,December,12,Thursday
ORD-20240490,2025-12-12,CUST-9631,Customer 1712,Corporate,South,PROD_BOO_005,Books Product 5,Books,Books - Type E,15.59,1,0.15,2.34,13.25,9.35,3.9,Credit Card,Express,10.02,Low,2025,Q4,December,12,Friday
